0.060423,0.433213,-0.158766
0.044841,0.431347,-0.15615
0.029466,0.42897,-0.153479
0.014315,0.426092,-0.150752
-0.000599,0.422726,-0.147969
-0.015261,0.418885,-0.145131
-0.029658,0.414582,-0.142238
-0.043778,0.40983,-0.139289
-0.057608,0.404643,-0.136285
-0.071136,0.399034,-0.133225
-0.084351,0.393018,-0.13011
-0.097243,0.386609,-0.126939
-0.109802,0.379822,-0.123712
-0.122019,0.372671,-0.12043
-0.133884,0.365171,-0.117092
-0.14539,0.357336,-0.113698
-0.156529,0.349183,-0.110248
-0.167294,0.340726,-0.106742
-0.177679,0.33198,-0.10318
-0.187677,0.322961,-0.099561
-0.197283,0.313683,-0.095885
-0.206493,0.304163,-0.092153
-0.215302,0.294415,-0.088364
-0.223706,0.284455,-0.084518
-0.231702,0.274297,-0.080614
-0.239288,0.263958,-0.076653
-0.246462,0.253452,-0.072634
-0.253221,0.242794,-0.068557
-0.259565,0.232,-0.064422
-0.265493,0.221083,-0.060229
-0.271004,0.210058,-0.055977
-0.276099,0.198941,-0.051665
-0.28078,0.187745,-0.047295
-0.285046,0.176485,-0.042865
-0.288899,0.165175,-0.038376
-0.292342,0.153828,-0.033826
-0.295377,0.142458,-0.029216
-0.298007,0.131078,-0.024545
-0.300236,0.119702,-0.019813
-0.302066,0.108343,-0.01502
-0.303501,0.097012,-0.010166
-0.304547,0.085724,-0.005249
-0.305208,0.074489,-0.00027
-0.305489,0.06332,0.004772
-0.305395,0.052228,0.009877
-0.304931,0.041225,0.015045
-0.304105,0.030322,0.020277
-0.302922,0.019529,0.025573
-0.301388,0.008857,0.030934
-0.299511,-0.001683,0.03636
-0.297298,-0.012083,0.04185
-0.294755,-0.022332,0.047407
-0.29189,-0.032421,0.05303
-0.288711,-0.042342,0.058719
-0.285226,-0.052085,0.064475
-0.281442,-0.061643,0.070298
-0.277369,-0.071007,0.076189
-0.273014,-0.08017,0.082148
-0.268386,-0.089125,0.088176
-0.263494,-0.097864,0.094273
-0.258346,-0.106382,0.100439
-0.252952,-0.114671,0.106675
-0.247321,-0.122726,0.112981
-0.241461,-0.130541,0.119357
-0.235382,-0.138111,0.125805
-0.229093,-0.14543,0.132324
-0.222604,-0.152494,0.138914
-0.215924,-0.1593,0.145577
-0.209062,-0.165841,0.152313
-0.202028,-0.172116,0.159122
-0.194832,-0.17812,0.166004
-0.187482,-0.183851,0.17296
-0.179989,-0.189305,0.17999
-0.172362,-0.194481,0.187095
-0.16461,-0.199375,0.194275
-0.156744,-0.203986,0.20153
-0.148772,-0.208313,0.208861
-0.140704,-0.212354,0.216267
-0.132549,-0.216107,0.223751
-0.124317,-0.219573,0.231311
-0.116017,-0.222751,0.238947
-0.107658,-0.225641,0.246662
-0.099249,-0.228242,0.254454
-0.090799,-0.230554,0.262323
-0.082318,-0.23258,0.270271
-0.073814,-0.234318,0.278298
-0.065296,-0.235771,0.286403
-0.056773,-0.236939,0.294586
-0.048253,-0.237824,0.302849
-0.039745,-0.238428,0.311191
-0.031257,-0.238753,0.319613
-0.022797,-0.2388,0.328114
-0.014374,-0.238573,0.336694
-0.005995,-0.238074,0.345354
0.002331,-0.237305,0.354095
0.010598,-0.23627,0.362914
0.018796,-0.234972,0.371814
0.02692,-0.233413,0.380793
0.034961,-0.231598,0.389852
0.042912,-0.229531,0.398991
0.050767,-0.227214,0.408209
0.058519,-0.224652,0.417507
0.06616,-0.22185,0.426884
0.073685,-0.218811,0.43634
0.081086,-0.21554,0.445874
0.088358,-0.212041,0.455487
0.095495,-0.208319,0.465178
0.10249,-0.204379,0.474947
0.109338,-0.200227,0.484793
0.116034,-0.195866,0.494716
0.122571,-0.191302,0.504716
0.128944,-0.18654,0.514791
0.135149,-0.181586,0.524941
0.141181,-0.176446,0.535166
0.147034,-0.171124,0.545464
0.152703,-0.165627,0.555836
0.158186,-0.159959,0.56628
0.163476,-0.154128,0.576795
0.16857,-0.148138,0.587381
0.173465,-0.141996,0.598036
0.178155,-0.135708,0.60876
0.182638,-0.12928,0.619551
0.18691,-0.122717,0.630409
0.190967,-0.116027,0.641331
0.194806,-0.109216,0.652318
0.198425,-0.102289,0.663366
0.20182,-0.095253,0.674476
0.204989,-0.088115,0.685646
0.207929,-0.080881,0.696874
0.210637,-0.073557,0.708158
0.213111,-0.06615,0.719497
0.21535,-0.058667,0.730889
0.21735,-0.051114,0.742333
0.219111,-0.043498,0.753826
0.220631,-0.035825,0.765367
0.221907,-0.028103,0.776953
0.222939,-0.020337,0.788583
0.223725,-0.012536,0.800255
0.224265,-0.004704,0.811966
0.224556,0.00315,0.823714
0.224599,0.01102,0.835497
0.224393,0.0189,0.847312
0.223937,0.026781,0.859158
0.223231,0.034658,0.871031
0.222275,0.042524,0.882929
0.221068,0.050371,0.89485
0.219611,0.058192,0.90679
0.217903,0.065982,0.918747
0.215945,0.073732,0.930719
0.213738,0.081436,0.942702
0.211282,0.089087,0.954694
0.208579,0.096677,0.966692
0.205628,0.104201,0.978692
0.202431,0.11165,0.990692
0.19899,0.119017,1.002689
0.195305,0.126297,1.01468
0.191379,0.133481,1.026661
0.187212,0.140563,1.038629
0.182808,0.147536,1.050582
0.178167,0.154392,1.062516
0.173293,0.161125,1.074428
0.168187,0.167727,1.086314
0.162852,0.174191,1.098172
0.157292,0.180511,1.109998
0.151507,0.186679,1.121788
0.145503,0.192689,1.133541
0.139282,0.198533,1.145252
0.132847,0.204204,1.156918
0.126203,0.209696,1.168535
0.119352,0.215001,1.180102
0.1123,0.220113,1.191614
0.10505,0.225024,1.203068
0.097607,0.229728,1.214461
0.089975,0.234218,1.22579
0.082159,0.238487,1.237052
0.074165,0.242529,1.248244
0.065997,0.246336,1.259362
0.057662,0.249902,1.270404
0.049164,0.253221,1.281367
0.04051,0.256286,1.292248
0.031706,0.25909,1.303043
0.022758,0.261628,1.313751
0.013674,0.263893,1.324369
0.004459,0.265878,1.334893
-0.004879,0.267579,1.345322
-0.014332,0.268988,1.355652
-0.023893,0.270101,1.365881
-0.033555,0.270911,1.376008
-0.043308,0.271413,1.386029
-0.053145,0.271602,1.395942
-0.063057,0.271472,1.405746
-0.073035,0.271018,1.415438
-0.08307,0.270236,1.425015
-0.093153,0.26912,1.434478
-0.103274,0.267667,1.443822
-0.113423,0.265871,1.453048
-0.12359,0.26373,1.462152
-0.133764,0.261239,1.471134
-0.143936,0.258394,1.479992
-0.154093,0.255193,1.488725
-0.164226,0.251633,1.497331
-0.174323,0.247709,1.505809
-0.184371,0.243421,1.514158
-0.19436,0.238766,1.522378
-0.204278,0.233743,1.530466
-0.214111,0.228349,1.538423
-0.223848,0.222584,1.546247
-0.233476,0.216446,1.553938
-0.242983,0.209937,1.561496
-0.252354,0.203055,1.568919
-0.261578,0.195801,1.576207
-0.27064,0.188176,1.58336
-0.279527,0.180181,1.590377
-0.288226,0.171818,1.597259
-0.296722,0.16309,1.604004
-0.305002,0.153998,1.610614
-0.313052,0.144545,1.617088
-0.320857,0.134736,1.623426
-0.328404,0.124575,1.629628
-0.335679,0.114066,1.635694
-0.342666,0.103214,1.641625
-0.349352,0.092025,1.64742
-0.355723,0.080505,1.653081
-0.361763,0.068661,1.658606
-0.36746,0.056501,1.663998
-0.372798,0.044031,1.669256
-0.377764,0.031261,1.674381
-0.382344,0.0182,1.679372
-0.386523,0.004857,1.684232
-0.390288,-0.008757,1.68896
-0.393625,-0.022633,1.693557
-0.396521,-0.036757,1.698024
-0.398962,-0.051119,1.702361
-0.400936,-0.065705,1.706568
-0.40243,-0.080502,1.710648
-0.403431,-0.095497,1.7146
-0.403928,-0.110676,1.718425
-0.403907,-0.126022,1.722123
-0.403359,-0.14152,1.725697
-0.402272,-0.157154,1.729145
-0.400635,-0.172908,1.73247
-0.398438,-0.188763,1.735671
-0.395671,-0.204702,1.73875
-0.392326,-0.220707,1.741707
-0.388393,-0.236757,1.744544
-0.383864,-0.252834,1.74726
-0.378732,-0.268916,1.749856
-0.37299,-0.284984,1.752334
-0.366631,-0.301016,1.754694
-0.359651,-0.316991,1.756936
-0.352043,-0.332885,1.759061
-0.343804,-0.348677,1.761071
-0.334931,-0.364343,1.762964
-0.32542,-0.37986,1.764743
-0.31527,-0.395204,1.766408
-0.30448,-0.41035,1.767959
-0.293049,-0.425274,1.769397
-0.280979,-0.43995,1.770722
-0.26827,-0.454355,1.771935
-0.254926,-0.468462,1.773037
-0.24095,-0.482245,1.774027
-0.226346,-0.495678,1.774906
-0.21112,-0.508736,1.775675
-0.195279,-0.521393,1.776334
-0.178829,-0.533621,1.776882
-0.16178,-0.545395,1.777322
-0.144141,-0.556688,1.777652
-0.125922,-0.567474,1.777872
-0.107136,-0.577727,1.777984
-0.087796,-0.587421,1.777987
-0.067915,-0.596529,1.777881
-0.047508,-0.605026,1.777667
-0.026592,-0.612886,1.777344
-0.005185,-0.620085,1.776913
0.016696,-0.626597,1.776372
0.039029,-0.632397,1.775723
0.061796,-0.637462,1.774965
0.084973,-0.641769,1.774098
0.108537,-0.645293,1.773122
0.132465,-0.648013,1.772037
0.15673,-0.649907,1.770842
0.181306,-0.650954,1.769536
0.206165,-0.651134,1.768121
0.231279,-0.650426,1.766595
0.256619,-0.648813,1.764957
0.282152,-0.646276,1.763208
0.307847,-0.642799,1.761347
0.333671,-0.638367,1.759374
0.359591,-0.632963,1.757287
0.385571,-0.626575,1.755086
0.411575,-0.619191,1.752772
0.437567,-0.610799,1.750342
0.46351,-0.601389,1.747797
0.489365,-0.590953,1.745135
0.515093,-0.579484,1.742356
0.540654,-0.566976,1.73946
0.566007,-0.553424,1.736444
0.591112,-0.538826,1.733309
0.615927,-0.523182,1.730054
0.64041,-0.50649,1.726678
0.664517,-0.488754,1.723179
0.688206,-0.469977,1.719557
0.711434,-0.450165,1.715812
0.734157,-0.429325,1.711941
0.756331,-0.407466,1.707944
0.777912,-0.3846,1.703821
0.798856,-0.360739,1.699569
0.819119,-0.335897,1.695188
0.838658,-0.310092,1.690678
0.857428,-0.283341,1.686036
0.875386,-0.255667,1.681261
0.89249,-0.22709,1.676354
0.908696,-0.197635,1.671312
0.923963,-0.167329,1.666134
0.938249,-0.136201,1.66082
0.951513,-0.10428,1.655368
0.963716,-0.071598,1.649778
0.974819,-0.038191,1.644047
0.984783,-0.004095,1.638176
0.993571,0.030654,1.632162
1.001149,0.066013,1.626006
1.00748,0.101942,1.619705
1.012534,0.138397,1.613259
1.016276,0.175332,1.606667
1.018679,0.2127,1.599927
1.019713,0.250451,1.59304
1.019352,0.288536,1.586003
1.017571,0.326901,1.578816
1.014347,0.365493,1.571479
1.009659,0.404257,1.56399
1.003489,0.443136,1.556348
0.995821,0.482071,1.548553
0.98664,0.521004,1.540604
0.975935,0.559875,1.5325
0.963696,0.598621,1.524241
0.949916,0.637181,1.515826
0.934591,0.675491,1.507255
0.917721,0.713487,1.498527
0.899305,0.751104,1.489641
0.879348,0.788278,1.480599
0.857856,0.824943,1.471398
0.83484,0.861033,1.462039
0.810312,0.896483,1.452523
0.784288,0.931226,1.442848
0.756785,0.965196,1.433016
0.727826,0.998329,1.423025
0.697436,1.030559,1.412877
0.665641,1.061821,1.402572
0.632472,1.092053,1.392109
0.597964,1.12119,1.381491
0.562152,1.149171,1.370717
0.525076,1.175936,1.359787
0.48678,1.201424,1.348704
0.447308,1.225579,1.337467
0.406709,1.248343,1.326079
0.365034,1.269662,1.314539
0.322337,1.289483,1.302849
0.278676,1.307756,1.291011
0.234109,1.324433,1.279026
0.188698,1.339466,1.266896
0.142507,1.352814,1.254623
0.095604,1.364435,1.242207
0.048057,1.37429,1.229652
-0.000063,1.382345,1.21696
-0.048683,1.388568,1.204132
-0.097729,1.392929,1.191171
-0.147123,1.395402,1.17808
-0.196787,1.395966,1.164861
-0.246643,1.3946,1.151516
-0.296609,1.39129,1.13805
-0.346605,1.386023,1.124464
-0.396546,1.378792,1.110761
-0.44635,1.369591,1.096946
-0.495933,1.358421,1.083021
-0.54521,1.345284,1.068989
-0.594098,1.330187,1.054855
-0.642512,1.313141,1.040622
-0.690367,1.294162,1.026293
-0.73758,1.273268,1.011873
-0.784069,1.250482,0.997365
-0.82975,1.22583,0.982774
-0.874543,1.199343,0.968104
-0.918367,1.171055,0.953359
-0.961144,1.141004,0.938544
-1.002797,1.109233,0.923662
-1.043251,1.075786,0.908718
-1.082433,1.040713,0.893718
-1.120272,1.004066,0.878665
-1.156698,0.965901,0.863564
-1.191647,0.926277,0.848421
-1.225054,0.885257,0.833239
-1.25686,0.842905,0.818024
-1.287006,0.799289,0.802781
-1.315438,0.754481,0.787515
-1.342106,0.708554,0.77223
-1.36696,0.661583,0.756932
-1.389959,0.613646,0.741625
-1.41106,0.564824,0.726315
-1.430227,0.515197,0.711007
-1.447428,0.464849,0.695705
-1.462634,0.413865,0.680416
-1.475818,0.362332,0.665143
-1.486962,0.310335,0.649892
-1.496047,0.257963,0.634668
-1.503061,0.205304,0.619475
-1.507995,0.152448,0.604319
-1.510845,0.099482,0.589204
-1.511612,0.046498,0.574136
-1.510297,-0.006418,0.559119
-1.50691,-0.059176,0.544157
-1.501463,-0.111688,0.529256
-1.493971,-0.163868,0.514419
-1.484454,-0.215629,0.499652
-1.472937,-0.266888,0.484959
-1.459447,-0.31756,0.470344
-1.444016,-0.367563,0.455811
-1.426678,-0.416819,0.441364
-1.407472,-0.465249,0.427008
-1.38644,-0.512777,0.412746
-1.363628,-0.55933,0.398583
-1.339083,-0.604836,0.384521
-1.312858,-0.649227,0.370565
-1.285006,-0.692437,0.356718
-1.255584,-0.734403,0.342983
-1.224653,-0.775064,0.329364
-1.192273,-0.814365,0.315864
-1.158509,-0.85225,0.302486
-1.123427,-0.888668,0.289233
-1.087096,-0.923573,0.276107
-1.049584,-0.956921,0.263111
-1.010964,-0.98867,0.250248
-0.971308,-1.018784,0.23752
-0.93069,-1.047228,0.224929
-0.889185,-1.073972,0.212478
-0.846867,-1.098991,0.200169
-0.803815,-1.12226,0.188003
-0.760104,-1.14376,0.175982
-0.715811,-1.163475,0.164109
-0.671014,-1.181393,0.152383
-0.62579,-1.197505,0.140808
-0.580216,-1.211804,0.129383
-0.534368,-1.22429,0.118111
-0.488322,-1.234963,0.106992
-0.442154,-1.243828,0.096028
-0.395938,-1.250892,0.085218
-0.349747,-1.256167,0.074565
-0.303655,-1.259667,0.064067
-0.257732,-1.261408,0.053727
-0.212048,-1.261411,0.043544
-0.166672,-1.259698,0.033519
-0.12167,-1.256296,0.023652
-0.077107,-1.251231,0.013942
-0.033046,-1.244535,0.00439
0.01045,-1.236242,-0.005004
0.053324,-1.226385,-0.01424
0.095517,-1.215003,-0.023318
0.136974,-1.202136,-0.03224
0.177643,-1.187824,-0.041005
0.217473,-1.172112,-0.049614
0.256415,-1.155044,-0.058067
0.294423,-1.136666,-0.066365
0.331455,-1.117028,-0.074509
0.367468,-1.096178,-0.082499
0.402424,-1.074167,-0.090337
0.436287,-1.051047,-0.098023
0.469023,-1.02687,-0.105558
0.500601,-1.001689,-0.112943
0.530993,-0.97556,-0.120179
0.560172,-0.948535,-0.127267
0.588115,-0.920672,-0.134209
0.6148,-0.892025,-0.141005
0.64021,-0.862651,-0.147657
0.664327,-0.832605,-0.154166
0.687139,-0.801943,-0.160533
0.708634,-0.770722,-0.166759
0.728802,-0.738997,-0.172847
0.747639,-0.706823,-0.178797
0.765139,-0.674257,-0.18461
0.7813,-0.641353,-0.190289
0.796122,-0.608164,-0.195834
0.809608,-0.574746,-0.201246
0.821763,-0.54115,-0.206529
0.832592,-0.507428,-0.211682
0.842105,-0.473633,-0.216707
0.850311,-0.439814,-0.221607
0.857223,-0.406021,-0.226381
0.862855,-0.372302,-0.231033
0.867223,-0.338704,-0.235563
0.870344,-0.305273,-0.239972
0.872237,-0.272055,-0.244263
0.872922,-0.239093,-0.248438
0.872423,-0.20643,-0.252496
0.870761,-0.174105,-0.256441
0.867962,-0.142159,-0.260273
0.864051,-0.11063,-0.263994
0.859056,-0.079554,-0.267605
0.853005,-0.048968,-0.271109
0.845927,-0.018904,-0.274506
0.837851,0.010605,-0.277798
0.82881,0.039528,-0.280986
0.818834,0.067837,-0.284073
0.807956,0.095503,-0.287058
0.79621,0.1225,-0.289945
0.783629,0.148804,-0.292733
0.770246,0.174392,-0.295426
0.756098,0.199242,-0.298023
0.741219,0.223336,-0.300527
0.725644,0.246653,-0.302938
0.70941,0.269178,-0.305259
0.692551,0.290895,-0.30749
0.675104,0.311791,-0.309633
0.657106,0.331853,-0.311689
0.638591,0.35107,-0.313659
0.619597,0.369434,-0.315545
0.600158,0.386936,-0.317347
0.580312,0.40357,-0.319068
0.560092,0.419331,-0.320708
0.539536,0.434215,-0.322269
0.518678,0.44822,-0.323751
0.497552,0.461345,-0.325156
0.476194,0.47359,-0.326484
0.454636,0.484957,-0.327738
0.432913,0.495448,-0.328918
0.411057,0.505067,-0.330025
0.389101,0.513819,-0.331061
0.367077,0.52171,-0.332026
0.345015,0.528748,-0.332921
0.322947,0.534941,-0.333747
0.300902,0.540298,-0.334506
0.27891,0.544829,-0.335198
0.256999,0.548545,-0.335824
0.235197,0.551459,-0.336385
0.213531,0.553583,-0.336882
0.192026,0.554931,-0.337316
0.17071,0.555517,-0.337687
0.149605,0.555357,-0.337998
0.128737,0.554466,-0.338247
0.108127,0.552861,-0.338437
0.087798,0.550558,-0.338568
0.067771,0.547577,-0.33864
0.048067,0.543934,-0.338655
0.028704,0.539648,-0.338613
0.009701,0.53474,-0.338515
-0.008924,0.529227,-0.338362
-0.027154,0.523131,-0.338154
-0.044974,0.516472,-0.337891
-0.062369,0.509269,-0.337576
-0.079324,0.501545,-0.337207
-0.095827,0.493319,-0.336787
-0.111866,0.484615,-0.336314
-0.127428,0.475452,-0.335791
-0.142504,0.465852,-0.335217
-0.157084,0.455839,-0.334593
-0.17116,0.445432,-0.333919
-0.184723,0.434654,-0.333197
-0.197766,0.423527,-0.332426
-0.210284,0.412072,-0.331607
-0.222271,0.400312,-0.330741
-0.233722,0.388268,-0.329828
-0.244635,0.375962,-0.328867
-0.255005,0.363415,-0.327861
-0.264831,0.350648,-0.326809
-0.274111,0.337682,-0.325711
-0.282845,0.32454,-0.324568
-0.291033,0.31124,-0.32338
-0.298676,0.297804,-0.322148
-0.305774,0.284251,-0.320872
-0.312331,0.270602,-0.319552
-0.318349,0.256877,-0.318188
-0.323831,0.243093,-0.316781
-0.328782,0.229271,-0.315331
-0.333205,0.215429,-0.313839
-0.337107,0.201585,-0.312304
-0.340493,0.187756,-0.310727
-0.343369,0.17396,-0.309107
-0.345743,0.160215,-0.307446
-0.34762,0.146536,-0.305743
-0.34901,0.132939,-0.303999
-0.349921,0.119441,-0.302214
-0.35036,0.106056,-0.300387
-0.350338,0.092798,-0.29852
-0.349863,0.079683,-0.296611
-0.348946,0.066724,-0.294662
-0.347596,0.053934,-0.292672
-0.345824,0.041326,-0.290642
-0.34364,0.028912,-0.288571
-0.341057,0.016703,-0.28646
-0.338085,0.004712,-0.284309
-0.334735,-0.007052,-0.282117
-0.33102,-0.018578,-0.279885
-0.326951,-0.029856,-0.277613
-0.322541,-0.040878,-0.275301
-0.317803,-0.051634,-0.272949
-0.312747,-0.062116,-0.270556
-0.307388,-0.072318,-0.268124
-0.301737,-0.082231,-0.265651
-0.295808,-0.091849,-0.263138
-0.289614,-0.101166,-0.260585
-0.283167,-0.110177,-0.257991
-0.276481,-0.118876,-0.255357
-0.269567,-0.127258,-0.252683
-0.262441,-0.135319,-0.249968
-0.255113,-0.143056,-0.247213
-0.247598,-0.150466,-0.244417
-0.239908,-0.157545,-0.24158
-0.232056,-0.164292,-0.238703
-0.224055,-0.170704,-0.235784
-0.215918,-0.176781,-0.232824
-0.207657,-0.18252,-0.229823
-0.199284,-0.187922,-0.22678
-0.190812,-0.192987,-0.223696
-0.182254,-0.197714,-0.22057
-0.173621,-0.202105,-0.217403
-0.164925,-0.20616,-0.214193
-0.156178,-0.209881,-0.21094
-0.147392,-0.213269,-0.207645
-0.138577,-0.216327,-0.204308
-0.129746,-0.219058,-0.200927
-0.120909,-0.221463,-0.197503
-0.112077,-0.223547,-0.194036
-0.10326,-0.225313,-0.190525
-0.094469,-0.226764,-0.186971
-0.085714,-0.227904,-0.183372
-0.077005,-0.228739,-0.179728
-0.068351,-0.229272,-0.17604
-0.059761,-0.229508,-0.172307
-0.051246,-0.229453,-0.168528
-0.042812,-0.229111,-0.164704
-0.03447,-0.228489,-0.160834
-0.026227,-0.227592,-0.156918
-0.018092,-0.226427,-0.152955
-0.010071,-0.224998,-0.148946
-0.002173,-0.223314,-0.144889
0.005595,-0.221379,-0.140785
0.013227,-0.219202,-0.136632
0.020716,-0.216788,-0.132432
0.028055,-0.214145,-0.128182
0.035239,-0.211279,-0.123884
0.042262,-0.208199,-0.119536
0.049119,-0.204911,-0.115139
0.055803,-0.201422,-0.110691
0.062312,-0.197741,-0.106193
0.068639,-0.193875,-0.101644
0.074781,-0.189831,-0.097043
0.080734,-0.185617,-0.092391
0.086494,-0.18124,-0.087686
0.092057,-0.176709,-0.082929
0.097421,-0.172032,-0.078118
0.102582,-0.167215,-0.073254
0.107539,-0.162268,-0.068336
0.112288,-0.157197,-0.063364
0.116827,-0.15201,-0.058336
0.121156,-0.146716,-0.053253
0.125272,-0.141322,-0.048115
